,hours_per_week_schedule,bio_count,rate,number_subjects,welcoming_kw,desc_count,num_popular_subjects,experience_kw,postgrad_degree
3360,84,294,45,31,0,10,22,0,0
3361,24,310,50,5,0,7,4,1,1
3362,74,161,50,9,1,3,9,0,1
3363,82,303,20,9,0,10,7,0,0
3364,105,146,60,23,0,7,14,0,1
3365,99,96,30,42,0,8,17,0,0
3366,15,137,35,6,1,5,5,0,0
3367,48,162,40,6,1,4,5,0,0
3368,107,368,45,11,1,6,9,0,0
3369,27,224,32,22,1,8,18,0,0
3370,36,248,85,21,1,8,14,0,1
3371,54,225,30,22,0,9,5,0,1
3372,60,343,45,36,0,10,24,1,0
3373,10,366,45,11,1,6,0,0,0
3374,35,102,25,5,1,8,0,0,0
3375,23,267,40,24,1,10,15,1,0
3376,57,177,50,13,1,9,3,0,1
3377,10,215,55,11,1,4,1,0,0
3378,8,182,50,21,1,11,18,0,1
3379,73,329,60,2,0,9,0,1,1
3380,87,338,55,17,0,6,6,0,1
3381,84,236,55,14,1,6,10,1,1
3382,43,220,50,9,0,10,2,0,0
3383,119,375,53,13,1,5,13,1,0
3384,23,337,50,16,1,5,7,0,1
3385,52,172,25,4,0,10,0,0,0
3386,49,180,45,16,0,9,4,0,1
3387,105,235,30,6,1,10,2,0,0
3388,9,118,42,25,0,7,4,0,0
3389,70,296,45,13,1,10,0,0,1
3390,97,273,45,5,0,6,3,1,0
3391,36,288,60,5,1,7,3,1,0
3392,17,356,24,7,0,11,4,0,0
3393,38,227,75,20,0,7,9,0,1
3394,18,223,30,5,1,3,0,1,0
3395,57,184,75,23,1,8,18,0,1
3396,31,306,45,9,0,9,1,0,0
3397,70,357,40,7,1,6,2,0,0
3398,56,174,75,11,0,8,10,1,1
3399,112,301,95,7,0,9,2,0,0
3400,60,330,50,15,0,10,10,0,1
3401,84,320,30,12,0,6,7,1,1
3402,112,223,50,24,1,8,11,0,1
3403,15,71,35,12,1,4,7,0,0
3404,32,269,40,5,0,5,5,1,0
3405,23,337,50,16,1,5,7,0,1
3406,101,238,40,5,1,12,0,0,1
3407,38,246,30,13,0,7,11,0,0
3408,70,123,40,8,0,9,8,1,0
3409,63,153,28,6,0,7,2,0,1
3410,98,196,57,22,0,7,3,1,0
3411,112,292,50,11,1,8,3,1,0
3412,61,102,75,12,1,6,11,0,0
3413,32,211,30,14,0,4,7,0,1
3414,80,363,90,11,0,5,0,1,0
3415,33,334,50,13,0,8,4,0,1
3416,84,117,30,8,0,5,7,0,0
3417,24,349,25,9,0,7,3,1,1
3418,59,314,60,10,0,5,4,0,1
3419,48,153,80,5,0,5,0,0,0
3420,31,282,50,10,1,5,3,1,0
3421,12,243,50,30,1,5,9,0,1
3422,86,333,40,13,0,9,7,0,1
3423,112,173,80,29,1,5,22,1,0
3424,82,145,20,13,0,10,0,0,1
3425,42,163,30,3,1,5,2,0,1
3426,168,333,50,16,0,8,7,1,1
3427,91,95,50,14,0,10,4,0,1
3428,65,152,60,6,0,10,6,0,0
3429,31,306,45,9,0,9,1,0,0
3430,38,62,30,7,0,3,1,1,1
3431,148,301,90,43,1,10,20,1,0
3432,55,349,25,30,0,12,12,1,0
3433,70,183,50,19,0,3,4,0,1
3434,72,235,50,18,0,11,13,0,0
3435,56,327,37,4,1,8,0,0,0
3436,84,369,56,4,0,5,2,1,0
3437,39,159,40,13,1,6,11,0,0
3438,48,100,90,20,0,3,3,0,0
3439,84,218,50,9,1,5,5,1,1
3440,49,166,75,15,0,12,15,0,0
3441,66,335,35,15,0,11,0,0,0
3442,58,254,20,17,0,7,0,0,1
3443,82,165,75,29,0,5,2,1,1
3444,58,174,30,3,0,8,0,0,1
3445,84,275,35,14,1,8,13,0,1
3446,96,213,50,6,1,3,4,0,1
3447,83,140,55,32,1,11,23,0,1
3448,32,318,40,13,0,10,7,0,0
3449,63,218,95,9,0,6,4,0,1
3450,31,67,40,8,0,4,8,1,1
3451,111,95,85,15,0,8,13,0,1
3452,36,166,25,20,1,2,12,1,0
3453,40,168,75,15,0,4,5,1,0
3454,84,326,85,21,0,3,16,0,1
3455,64,247,45,12,0,10,1,0,1
3456,34,80,40,33,0,8,3,0,1
3457,34,188,50,20,1,7,2,1,1
3458,37,239,20,28,1,12,10,0,1
3459,76,360,50,11,0,13,7,0,1
3460,68,290,29,7,1,9,1,0,0
3461,168,369,50,15,0,8,2,0,1
3462,38,98,35,10,1,9,8,1,1
3463,28,138,40,17,0,8,13,0,1
3464,57,140,60,11,1,9,6,0,1
3465,106,329,60,17,0,8,10,1,1
3466,48,294,30,17,1,9,8,0,0
3467,94,182,50,7,0,12,5,0,1
3468,78,295,40,15,1,6,9,0,0
3469,146,293,50,28,1,7,23,0,0
3470,70,88,40,9,0,3,5,0,1
3471,112,356,40,12,0,8,4,0,0
3472,34,342,70,14,0,11,0,0,0
3473,50,174,30,5,1,7,4,1,1
3474,39,235,35,12,0,10,5,1,0
3475,52,160,60,10,1,5,1,1,0
3476,91,335,100,7,0,11,0,1,1
3477,33,326,45,13,0,8,9,0,0
3478,168,365,50,11,0,4,8,1,0
3479,24,330,40,13,0,8,8,0,1
3480,42,285,30,11,0,8,8,0,1
3481,48,128,50,21,0,4,16,0,1
3482,15,248,50,8,1,4,0,0,0
3483,89,96,80,18,0,6,5,0,0
3484,44,276,100,18,1,4,8,1,1
3485,56,351,40,13,0,8,3,0,1
3486,159,334,50,34,0,8,19,0,0
3487,46,330,65,60,0,11,18,1,1
3488,42,140,35,9,0,9,7,0,0
3489,25,291,45,10,0,5,7,0,1
3490,73,314,30,6,1,8,2,0,0
3491,35,104,45,7,0,5,2,0,1
3492,77,276,35,12,0,12,8,0,0
3493,45,359,50,7,0,5,3,1,1
3494,114,316,60,24,0,10,6,0,1
3495,57,311,120,13,0,4,4,1,1
3496,31,231,40,11,1,8,5,0,0
3497,30,96,30,16,0,12,10,0,0
3498,53,182,100,13,0,6,6,0,0
3499,133,202,45,10,1,4,8,0,0
3500,98,317,60,15,0,7,0,1,1
3501,21,206,90,5,1,9,1,1,0
3502,40,254,45,7,1,8,4,0,1
3503,17,150,60,47,1,11,31,0,1
3504,5,292,50,10,0,9,1,1,1
3505,106,329,60,17,0,8,10,1,1
3506,48,246,45,7,0,8,0,1,0
3507,49,297,60,8,1,8,6,0,1
3508,51,346,50,28,0,7,23,0,0
3509,6,100,50,13,0,7,7,0,1
3510,36,214,45,9,0,4,4,0,1
3511,49,332,70,3,0,9,0,0,1
3512,57,331,495,14,0,9,4,0,1
3513,53,224,20,15,0,11,7,1,1
3514,32,179,50,7,1,8,5,0,0
3515,34,154,70,6,1,6,4,1,0
3516,37,383,35,13,1,3,6,1,0
3517,47,144,75,21,0,10,18,0,0
3518,133,338,125,14,0,10,3,0,1
3519,12,83,25,17,0,5,17,0,0
3520,0,107,65,19,1,8,2,0,0
3521,50,164,50,4,1,4,3,0,0
3522,56,286,35,10,0,5,5,0,0
3523,52,365,40,21,0,3,3,0,0
3524,39,167,60,55,0,12,22,0,1
3525,126,190,45,9,1,4,4,1,0
3526,98,327,40,6,0,7,0,1,1
3527,20,309,50,4,1,9,2,1,1
3528,35,277,100,10,1,9,8,0,0
3529,50,297,35,13,0,7,4,1,1
3530,84,349,65,17,0,9,6,0,1
3531,46,182,30,13,0,10,3,0,0
3532,79,323,40,14,0,7,8,0,0
3533,105,112,25,17,1,9,15,0,0
3534,57,256,30,3,1,4,0,1,0
3535,23,77,35,3,0,6,2,0,1
3536,77,155,50,2,0,4,0,0,0
3537,10,317,72,16,0,3,7,0,1
3538,57,128,50,10,0,7,8,0,1
3539,98,180,50,4,0,4,4,0,1
3540,68,150,55,17,0,3,14,0,0
3541,63,285,40,6,0,6,3,0,0
3542,10,337,35,7,0,6,3,0,0
3543,68,258,177,15,1,9,14,0,0
3544,102,161,40,15,0,8,14,1,1
3545,74,160,55,8,0,4,0,1,1
3546,16,282,70,34,0,11,12,1,1
3547,80,273,35,21,0,6,16,0,0
3548,40,323,28,9,0,9,4,1,0
3549,18,346,80,15,0,6,9,0,0
3550,48,185,35,14,1,4,8,0,1
3551,80,231,80,10,0,10,3,0,1
3552,47,282,39,21,0,10,0,1,1
3553,81,227,35,6,1,5,1,0,0
3554,25,312,50,3,0,7,2,1,1
3555,25,218,45,18,0,7,4,0,1
3556,41,324,55,22,0,3,8,0,1
3557,77,136,35,25,0,10,11,0,1
3558,55,229,60,18,0,5,11,0,1
3559,40,335,25,5,0,9,0,0,0
3560,52,195,25,9,0,4,0,0,0
3561,112,228,65,11,1,2,2,0,1
3562,84,302,69,35,1,9,28,0,1
3563,18,265,35,15,1,5,7,0,0
3564,54,207,45,12,1,8,5,1,1
3565,59,177,60,16,0,9,3,0,0
3566,126,354,40,7,0,5,3,0,0
3567,26,256,60,16,1,4,13,1,1
3568,70,154,40,19,0,12,1,0,1
3569,41,235,75,23,0,9,14,0,1
3570,94,108,40,27,0,10,4,0,1
3571,25,67,20,7,0,2,1,0,1
3572,30,337,50,9,1,6,8,0,1
3573,112,210,40,11,0,5,9,0,0
3574,66,355,66,30,0,8,0,1,1
3575,35,258,50,19,0,8,14,1,1
3576,4,339,70,21,0,5,9,0,0
3577,53,157,50,21,0,6,3,0,1
3578,30,121,55,16,0,6,11,0,1
3579,33,347,60,12,1,4,9,0,0
3580,59,196,50,14,1,7,6,0,1
3581,36,338,98,24,0,9,9,0,1
3582,104,205,40,15,1,7,7,0,1
3583,37,290,40,5,0,10,1,0,0
3584,84,342,55,23,0,8,1,0,1
3585,25,369,75,9,0,4,5,0,0
3586,73,71,25,10,0,11,0,0,1
3587,86,332,70,6,0,4,1,0,1
3588,72,172,34,10,0,7,7,0,1
3589,18,131,50,13,0,10,6,1,0
3590,58,329,40,9,1,5,6,1,0
3591,39,258,35,12,0,7,8,0,1
3592,99,131,50,35,1,14,16,0,0
3593,72,330,40,22,1,11,5,0,1
3594,61,338,60,18,0,7,4,0,1
3595,105,334,50,24,0,4,16,0,0
3596,34,321,40,23,1,11,18,0,0
3597,30,171,60,16,0,9,9,0,1
3598,94,159,40,11,1,8,3,0,0
3599,32,55,40,30,0,5,21,0,0
3600,57,367,40,11,0,7,2,0,0
3601,54,219,40,9,0,1,9,0,1
3602,45,163,35,11,1,3,8,1,1
3603,8,127,50,23,0,10,0,1,0
3604,35,188,40,4,0,9,0,0,0
3605,84,408,25,11,1,9,5,0,1
3606,75,262,50,25,0,4,21,0,0
3607,49,227,60,5,0,11,3,1,1
3608,65,68,35,19,0,4,14,0,0
3609,24,313,60,21,0,10,13,1,1
3610,168,333,50,16,0,8,7,1,1
3611,99,148,50,13,0,10,0,0,0
3612,20,369,40,8,1,5,0,0,1
3613,72,255,50,10,1,9,2,1,1
3614,57,121,50,6,1,8,4,1,0
3615,4,255,42,12,0,5,11,0,1
3616,91,347,88,10,1,6,0,1,1
3617,56,287,50,9,0,11,9,0,1
3618,50,158,75,13,0,5,9,0,1
3619,26,261,30,9,0,6,3,0,1
3620,70,276,50,28,0,8,0,1,1
3621,50,101,60,10,0,4,5,0,0
3622,32,114,45,13,0,8,5,0,1
3623,28,87,45,9,0,8,0,0,1
3624,66,290,50,21,0,9,3,1,1
3625,24,330,40,13,0,8,8,0,1
3626,119,334,500,55,0,11,1,0,1
3627,67,229,40,5,0,4,5,0,0
3628,44,94,50,3,0,8,2,0,1
3629,55,150,35,4,0,12,4,0,1
3630,100,370,55,35,0,7,29,0,0
3631,43,71,40,22,0,7,9,0,1
3632,26,185,40,6,1,9,0,0,0
3633,34,154,50,12,0,4,9,0,1
3634,43,318,45,24,1,10,9,1,1
3635,44,130,40,22,1,8,14,0,1
3636,28,111,50,13,0,5,6,0,1
3637,39,153,50,15,0,12,0,1,1
3638,8,305,20,15,0,7,7,0,0
3639,22,127,30,9,0,10,7,1,0
3640,96,344,70,9,0,14,3,1,0
3641,71,326,250,33,0,9,17,0,1
3642,45,238,25,13,1,8,2,0,0
3643,24,313,60,21,0,10,13,1,1
3644,78,330,90,16,1,3,7,0,0
3645,105,339,250,23,0,8,5,1,1
3646,76,55,70,6,0,8,0,1,1
3647,60,152,50,20,0,4,17,0,0
3648,81,322,80,16,0,9,6,1,0
3649,18,276,50,12,0,8,0,0,1
3650,50,121,60,5,0,4,4,0,1
3651,126,168,40,5,1,6,0,0,1
3652,70,317,40,5,1,14,0,0,0
3653,98,283,65,31,0,9,0,1,1
3654,84,204,40,4,1,8,4,0,1
3655,85,259,65,32,0,12,7,1,0
3656,75,288,75,20,0,6,7,1,0
3657,57,199,45,20,0,3,0,0,1
3658,92,119,65,14,0,5,8,0,1
3659,77,286,40,30,1,8,15,0,1
3660,98,259,48,21,1,5,1,0,1
3661,63,121,55,39,0,7,27,0,0
3662,70,348,35,13,1,7,2,0,0
3663,21,174,45,15,0,10,5,0,1
3664,22,249,55,12,0,11,5,1,0
3665,62,103,50,23,0,8,21,0,1
3666,70,135,55,22,0,8,2,0,0
3667,31,240,40,8,0,4,0,0,1
3668,34,259,50,7,1,6,0,1,1
3669,126,353,15,28,0,9,7,0,1
3670,57,213,40,5,0,4,0,0,1
3671,22,126,50,12,0,9,9,0,1
3672,94,152,50,34,0,5,3,0,1
3673,84,308,120,25,1,11,10,0,1
3674,14,248,65,10,0,10,2,0,0
3675,3,212,80,11,0,5,4,0,0
3676,91,343,70,17,1,9,11,1,1
3677,30,156,35,7,1,7,6,0,0
3678,72,158,30,13,0,11,4,0,0
3679,48,135,40,20,0,9,11,0,1
3680,66,187,45,31,1,4,8,0,1
3681,48,323,35,24,0,6,2,0,1
3682,5,294,40,23,0,7,8,0,0
3683,84,127,40,18,0,7,10,0,1
3684,57,79,40,22,0,5,11,0,0
3685,58,237,50,43,0,5,6,0,1
3686,72,140,25,4,1,7,0,0,0
3687,40,254,45,7,1,8,4,0,1
3688,30,356,40,7,0,8,5,0,0
3689,77,164,40,8,1,5,8,1,1
3690,36,138,50,11,0,12,6,1,1
3691,65,330,40,13,0,9,10,0,1
3692,105,316,25,6,0,13,5,0,0
3693,63,362,20,13,0,7,4,0,0
3694,32,233,50,9,1,7,4,0,0
3695,168,215,45,6,1,12,3,0,1
3696,8,213,75,7,1,10,0,1,1
3697,20,248,30,3,1,8,2,0,0
3698,66,154,45,6,1,3,3,0,1
3699,33,273,60,10,0,10,9,0,1
3700,40,172,45,17,1,4,14,1,1
3701,168,349,60,21,0,9,9,0,0
3702,112,261,45,13,0,4,4,1,0
3703,78,285,75,26,0,11,0,0,1
3704,49,353,35,9,0,7,9,0,0
3705,9,155,40,5,0,4,2,0,1
3706,50,168,60,8,0,5,6,0,1
3707,161,209,40,6,1,8,6,0,0
3708,91,326,40,15,0,5,6,0,1
3709,106,289,65,17,0,7,10,0,1
3710,70,336,17,19,0,7,15,0,1
3711,20,182,40,16,0,7,15,1,1
3712,92,205,90,2,0,12,0,0,1
3713,77,302,40,4,0,9,0,0,1
3714,78,349,95,11,0,13,0,1,0
3715,50,157,30,20,0,10,11,1,0
3716,39,297,100,9,1,13,3,0,1
3717,24,54,120,7,0,10,2,1,0
3718,21,313,90,33,0,10,3,0,1
3719,78,199,65,9,1,5,3,0,0
3720,31,217,50,13,0,7,11,0,1
3721,85,349,50,21,0,8,4,0,0
3722,55,324,45,10,0,9,7,0,1
3723,77,265,45,6,1,9,5,0,0
3724,83,210,40,11,0,10,8,0,0
3725,64,195,30,14,0,3,1,0,1
3726,39,338,75,10,0,7,7,0,0
3727,68,258,177,15,1,9,14,0,0
3728,20,335,80,35,1,5,24,0,1
3729,25,103,55,7,0,4,3,0,1
3730,63,189,65,11,0,7,2,0,1
3731,98,245,25,4,0,5,3,1,0
3732,68,339,34,4,0,6,0,0,0
3733,84,186,50,8,0,5,0,0,1
3734,65,123,55,8,0,8,2,1,1
3735,98,326,60,38,0,8,7,0,1
3736,45,218,29,11,1,9,4,1,1
3737,18,341,100,24,1,10,7,0,1
3738,77,125,75,39,1,6,26,1,1
3739,51,338,30,20,0,8,4,0,0
3740,38,227,30,8,1,5,7,0,1
3741,31,268,50,11,1,9,1,0,1
3742,44,342,35,12,0,11,1,1,0
3743,24,351,45,9,1,6,7,1,0
3744,96,353,35,25,0,7,9,0,1
3745,57,344,35,11,1,8,5,0,0
3746,40,228,125,1,0,6,0,1,0
3747,43,326,135,10,0,8,9,1,1
3748,77,155,50,2,0,4,0,0,0
3749,19,271,50,6,1,6,5,1,0
3750,77,269,50,8,0,9,6,0,0
3751,29,323,40,7,0,4,3,1,0
3752,21,269,35,4,0,6,1,0,0
3753,58,97,50,6,1,5,2,0,0
3754,119,305,50,42,0,7,15,0,0
3755,57,128,50,10,0,7,8,0,1
3756,25,328,45,4,0,4,3,1,1
3757,49,346,15,11,1,10,9,0,0
3758,95,294,25,20,0,9,17,0,0
3759,79,62,50,33,0,5,4,0,1
3760,35,91,35,11,0,4,4,0,1
3761,91,330,99,7,0,10,4,1,1
3762,73,326,55,8,0,7,2,0,1
3763,83,169,40,12,0,2,10,0,1
3764,119,154,80,25,1,9,7,0,0
3765,4,304,70,9,0,13,2,0,1
3766,60,330,50,15,0,10,10,0,1
3767,15,173,75,15,1,8,5,1,1
3768,39,126,50,17,0,5,8,0,1
3769,112,366,200,20,0,7,1,0,1
3770,67,179,45,27,0,8,24,0,0
3771,62,344,35,20,0,10,0,0,1
3772,70,270,25,22,0,12,0,1,0
3773,59,382,22,21,1,6,9,1,0
3774,84,260,45,8,1,4,6,0,0
3775,57,131,60,11,0,8,0,0,1
3776,22,295,90,12,0,5,7,0,0
3777,48,334,30,9,0,7,0,0,1
3778,52,339,30,21,1,12,14,1,0
3779,80,273,35,21,0,6,16,0,0
3780,25,231,45,4,1,6,4,0,1
3781,65,179,30,18,0,5,8,1,0
3782,56,304,40,23,0,10,0,1,0
3783,84,154,40,9,1,7,6,0,0
3784,70,241,33,5,1,12,0,0,1
3785,105,348,60,47,1,5,32,1,0
3786,88,107,60,21,1,9,0,0,1
3787,24,166,48,7,0,10,7,0,0
3788,39,284,55,45,1,5,29,0,1
3789,119,364,20,7,0,10,0,0,0
3790,50,231,55,34,0,3,17,0,0
3791,82,147,50,39,1,6,13,0,0
3792,70,54,40,8,1,4,7,0,1
3793,53,155,39,15,1,10,14,1,0
3794,50,337,42,14,0,7,10,0,1
3795,3,364,40,4,0,9,2,0,0
3796,102,360,50,14,1,3,9,0,0
3797,31,335,65,13,0,10,10,1,1
3798,107,125,30,8,1,4,2,0,1
3799,86,269,50,11,1,8,4,0,1
3800,55,172,60,4,0,4,0,1,1
3801,70,266,70,10,0,6,8,0,0
3802,94,63,28,11,0,6,10,0,1
3803,72,197,50,36,0,9,14,0,1
3804,18,122,50,7,1,6,2,0,1
3805,44,139,40,21,0,4,4,1,1
3806,49,92,45,11,0,5,10,0,1
3807,84,90,600,44,0,5,0,0,0
3808,55,353,40,7,0,9,1,0,0
3809,77,164,55,14,0,7,9,0,0
3810,84,352,65,8,0,7,6,1,0
3811,44,290,70,7,0,10,3,0,1
3812,148,281,89,11,1,9,8,1,0
3813,36,112,50,16,0,11,10,0,1
3814,36,175,50,22,0,7,5,1,1
3815,4,331,50,4,0,8,3,0,0
3816,4,295,50,22,0,5,13,0,0
3817,24,150,50,5,0,11,0,1,1
3818,28,279,45,35,0,10,7,0,1
3819,88,347,40,7,0,8,0,0,0
3820,71,342,40,18,0,8,13,0,0
3821,70,141,40,8,0,5,3,0,1
3822,33,96,75,10,0,10,6,0,1
3823,32,163,30,12,1,2,5,0,0
3824,44,263,30,21,0,7,12,0,0
3825,86,147,40,12,0,9,5,0,0
3826,62,350,65,19,0,11,13,1,1
3827,64,260,50,10,0,8,4,0,1
3828,48,299,20,10,0,9,0,0,0
3829,71,375,30,18,0,3,9,1,0
3830,75,167,40,11,1,5,7,0,1
3831,18,341,100,24,1,10,7,0,1
3832,77,184,30,13,0,8,8,1,1
3833,45,214,150,9,0,5,3,0,0
3834,12,145,25,24,0,7,16,0,0
3835,56,339,60,17,0,8,6,0,0
3836,108,177,187,45,0,7,21,0,1
3837,126,319,175,4,1,7,0,0,1
3838,119,305,50,42,0,7,15,0,0
3839,70,214,50,2,1,8,1,0,0
3840,51,330,100,22,0,9,10,1,0
3841,70,357,40,7,1,6,2,0,0
3842,45,231,25,6,1,10,0,0,0
3843,28,112,75,6,1,5,0,0,0
3844,48,137,45,53,0,11,28,0,1
3845,40,228,125,1,0,6,0,1,0
3846,84,103,50,16,1,5,12,1,0
3847,42,267,30,5,1,6,3,0,1
3848,63,81,50,20,0,8,11,0,1
3849,84,181,40,7,1,10,6,0,0
3850,72,357,45,20,1,8,14,0,1
3851,6,114,25,18,1,8,12,1,1
3852,119,263,134,19,0,8,8,0,1
3853,77,326,95,60,0,5,1,0,1
3854,43,340,40,11,0,8,3,0,1
3855,73,107,40,11,0,4,2,0,0
3856,40,326,60,6,0,8,4,1,0
3857,57,65,60,10,0,3,8,0,0
3858,65,306,39,27,0,14,9,0,1
3859,137,100,45,11,1,5,11,1,0
3860,39,109,60,36,0,5,21,0,1
3861,40,335,25,5,0,9,0,0,0
3862,9,125,55,14,0,9,4,0,0
3863,51,148,50,10,1,3,0,1,1
3864,26,160,30,4,1,7,3,0,0
3865,32,298,40,24,1,4,14,1,0
3866,41,372,40,9,0,3,1,0,1
3867,126,306,20,9,0,6,0,0,0
3868,63,162,70,19,0,9,5,1,0
3869,67,336,30,12,0,4,5,0,1
3870,84,103,50,16,1,5,12,1,0
3871,84,329,35,11,0,4,8,1,0
3872,85,330,60,17,1,9,9,0,0
3873,168,226,18,9,1,6,0,0,1
3874,70,100,20,8,0,5,1,1,1
3875,96,323,45,8,1,9,5,0,0
3876,91,214,80,12,0,7,2,1,1
3877,84,103,50,16,1,5,12,1,0
3878,65,118,35,11,1,3,1,0,0
3879,98,134,40,18,1,7,4,0,1
3880,112,232,40,30,0,8,6,0,1
3881,31,300,30,30,0,7,22,0,0
3882,82,327,150,22,0,9,7,1,1
3883,63,290,50,14,1,7,8,0,1
3884,45,273,40,9,0,12,1,0,1
3885,22,360,30,28,0,7,0,1,1
3886,70,190,50,9,1,9,3,0,1
3887,84,383,60,14,0,11,2,0,0
3888,30,291,30,8,0,8,7,0,0
3889,105,121,95,58,0,9,20,1,1
3890,39,102,30,8,1,9,0,0,0
3891,95,353,55,9,1,5,9,0,0
3892,34,130,40,4,1,3,3,1,1
3893,37,274,55,8,0,8,8,0,1
3894,126,309,50,14,0,9,8,0,0
3895,102,198,30,10,0,6,1,0,1
3896,94,92,70,13,0,9,1,0,1
3897,42,366,90,28,0,6,18,1,0
3898,61,210,60,11,0,10,2,1,0
3899,42,334,80,12,0,9,7,0,1
3900,45,108,35,9,0,3,2,1,0
3901,83,253,45,20,1,7,16,0,0
3902,22,157,80,11,0,15,1,0,1
3903,20,321,75,14,1,9,13,0,1
3904,112,155,35,16,0,6,7,0,1
3905,40,173,60,17,0,7,8,0,1
3906,70,247,50,10,1,10,3,0,0
3907,25,238,30,5,1,8,3,0,1
3908,77,232,60,9,0,10,7,1,1
3909,34,154,70,6,1,6,4,1,0
3910,13,114,50,15,1,5,10,0,1
3911,105,202,50,16,1,10,9,1,0
3912,112,321,140,24,0,11,15,0,0
3913,36,104,45,8,0,5,1,1,1
3914,48,333,30,14,0,6,12,0,0
3915,104,249,45,10,1,6,10,0,0
3916,49,216,50,22,1,5,11,0,0
3917,49,163,40,22,0,3,12,0,0
3918,35,164,21,8,0,9,8,0,0
3919,34,132,45,8,0,4,5,0,0
3920,55,319,30,12,1,9,7,1,0
3921,17,136,60,12,0,10,3,0,0
3922,91,321,28,12,0,10,9,0,1
3923,67,242,85,25,0,8,17,0,1
3924,21,74,60,21,0,7,6,1,1
3925,91,333,45,25,0,10,6,0,1
3926,60,198,60,16,1,10,0,0,1
3927,63,122,40,9,0,7,1,0,0
3928,168,176,60,26,0,8,22,0,1
3929,76,245,50,16,1,5,11,0,0
3930,84,270,65,11,0,8,9,1,1
3931,60,332,70,21,0,6,8,0,1
3932,38,206,65,6,0,5,3,0,0
3933,55,387,38,32,0,5,21,0,0
3934,32,308,40,5,1,8,0,0,0
3935,60,162,50,9,1,6,8,0,0
3936,65,329,28,27,0,9,14,0,1
3937,37,329,40,5,0,8,4,0,0
3938,21,237,100,9,1,8,0,0,0
3939,62,192,80,12,0,8,11,1,1
3940,84,77,65,12,0,7,8,0,1
3941,19,320,55,12,0,9,3,0,1
3942,40,178,40,12,1,4,4,0,1
3943,83,336,70,21,1,6,7,0,1
3944,54,361,30,20,1,4,13,0,0
3945,65,354,50,26,0,8,14,0,1
3946,84,331,60,10,1,4,8,1,1
3947,55,354,50,7,0,11,3,0,0
3948,52,260,50,13,0,4,7,0,1
3949,70,125,70,11,1,5,1,0,0
3950,62,366,40,10,0,10,1,1,1
3951,46,182,30,13,0,10,3,0,0
3952,84,306,60,9,0,7,0,0,0
3953,31,349,75,8,1,3,7,0,1
3954,34,54,30,8,0,7,6,1,1
3955,46,155,60,10,1,7,0,0,1
3956,64,341,48,15,0,10,4,0,1
3957,21,313,90,33,0,10,3,0,1
3958,68,207,45,23,0,6,0,0,1
3959,80,187,65,15,0,13,7,0,1
3960,80,317,70,42,0,8,0,1,1
3961,61,224,60,16,1,5,11,0,1
3962,39,188,60,20,1,10,15,0,1
3963,60,151,36,27,0,8,23,0,1
3964,83,378,80,10,0,9,3,0,0
3965,61,255,35,15,0,9,5,0,1
3966,44,191,45,5,1,9,5,0,0
3967,44,239,35,13,0,11,0,0,0
3968,30,356,40,7,0,8,5,0,0
3969,63,350,120,22,0,6,14,1,0
3970,77,367,35,11,1,11,2,0,0
3971,77,325,60,12,0,9,0,0,1
3972,50,303,72,25,1,10,6,1,1
3973,77,148,99,29,0,8,8,0,1
3974,68,306,48,20,0,8,12,1,1
3975,161,168,75,26,0,8,15,0,0
3976,77,226,50,19,1,7,5,0,0
3977,56,174,75,11,0,8,10,1,1
3978,168,332,34,41,0,8,17,0,0
3979,28,87,45,9,0,8,0,0,1
3980,30,162,350,20,0,8,12,1,1
3981,50,205,35,15,0,6,7,1,1
3982,24,215,35,15,1,5,10,0,1
3983,43,300,40,12,1,10,8,0,0
3984,105,335,50,9,1,2,9,1,0
3985,31,124,50,6,0,7,3,0,0
3986,168,267,85,33,0,8,23,0,0
3987,78,366,30,10,1,5,0,1,1
3988,103,234,60,35,0,9,12,0,0
3989,12,186,55,15,0,5,10,0,0
3990,70,181,50,6,0,7,0,0,0
3991,45,215,55,3,0,9,1,1,1
3992,84,125,45,12,0,2,9,1,1
3993,102,243,70,25,1,6,5,0,1
3994,32,96,45,4,0,5,0,1,1
3995,60,343,45,36,0,10,24,1,0
3996,112,314,45,8,1,12,2,0,0
3997,68,344,55,45,0,10,5,1,0
3998,35,351,50,25,0,8,8,0,0
3999,44,117,35,5,0,2,0,0,1
4000,76,213,70,6,1,3,0,1,0
4001,16,146,60,5,1,10,1,1,1
4002,29,245,60,11,1,5,5,0,1
4003,69,336,30,33,1,4,16,0,1
4004,50,145,70,37,0,4,22,1,1
4005,98,250,30,10,1,9,2,1,0
4006,46,103,50,16,0,8,12,0,1
4007,70,99,60,15,1,10,7,0,1
4008,19,274,35,31,0,6,11,1,1
4009,27,79,45,7,0,6,7,0,0
4010,89,118,65,30,1,5,10,0,1
4011,21,183,45,11,0,4,0,0,0
4012,55,319,30,12,1,9,7,1,0
4013,49,291,70,20,0,9,0,1,0
4014,48,127,35,17,1,2,7,0,1
4015,29,198,45,7,1,5,5,0,0
4016,91,329,45,25,1,9,5,1,0
4017,30,354,40,13,0,6,8,1,1
4018,63,109,35,6,0,6,5,0,0
4019,88,223,60,5,0,9,4,1,0
4020,70,318,35,14,0,6,7,0,0
4021,112,333,80,44,1,10,28,1,0
4022,59,342,30,6,1,13,1,0,0
